longitude,latitude,ndvi,ndbi,glcm_contrast,glcm_homogeneity
27.214526588423634,38.38878738374539,0.76806605,-0.25531396,15.778769841269842,0.24539940307277477
27.214641093465364,38.388787174142735,0.7115252,-0.27802113,15.363095238095239,0.2511208396030348
27.214755598505906,38.38878696442823,0.75912976,-0.23547067,15.700396825396828,0.24543451656377066
27.21487010354526,38.38878675460188,0.81330395,-0.31049135,16.15972222222222,0.25275126689522687
27.212694243629144,38.388700599781224,0.7552064,-0.120597154,240.9097222222222,0.1781241856872109
27.212808748547726,38.38870039196877,0.7911833,-0.2444922,209.51190476190473,0.19363801575298495
27.212923253465124,38.38870018404446,0.7960757,-0.2915092,111.51488095238096,0.2275048987287761
27.213037758381347,38.38869997600831,0.8151706,-0.33658537,72.18551587301587,0.25292344278517065
27.21315226329639,38.38869976786031,0.7770338,-0.3223717,22.743055555555554,0.2735252214229602
27.213266768210246,38.388699559600475,0.74877536,-0.25830814,16.814484126984123,0.2583301402652843
27.213381273122923,38.38869935122879,0.78408694,-0.2667994,18.51289682539682,0.2458122810688024
27.213495778034417,38.38869914274525,0.8378187,-0.29200897,18.62698412698412,0.24576313285788948
27.213610282944725,38.38869893414988,0.7724138,-0.28757516,18.2797619047619,0.2530746084512876
27.213724787853852,38.38869872544266,0.7611257,-0.27294227,17.90674603174603,0.27613131604112306
27.213839292761794,38.388698516623585,0.7162607,-0.25820464,19.84126984126984,0.27090703161946084
27.213953797668548,38.38869830769268,0.6743104,-0.21749638,19.291666666666664,0.2534153408177411
27.214068302574116,38.38869809864991,0.67655885,-0.21654972,18.40873015873016,0.2525318623481794
27.214182807478497,38.38869788949531,0.76680386,-0.23253588,18.227182539682538,0.2755257171336411
27.214297312381692,38.38869768022886,0.7012558,-0.2321685,19.918650793650798,0.26718919713105227
27.214411817283697,38.388697470850566,0.7471424,-0.24666338,19.990079365079364,0.2508578647816565
27.21452632218452,38.388697261360434,0.7791861,-0.27272728,16.723214285714285,0.2315762159790135
27.214640827084143,38.38869705175845,0.7481805,-0.26321325,15.674603174603174,0.23915052186214297
27.21475533198258,38.38869684204462,0.7894737,-0.24188311,15.885912698412698,0.23730272141140138
27.214869836879828,38.388696632218945,0.8234875,-0.32746115,15.691468253968253,0.2390555404167312
27.214984341775885,38.38869642228143,0.75946045,-0.28798684,28.966269841269835,0.20178081927142544
27.212579474887217,38.388610685084096,0.6372093,-0.21574949,290.93452380952385,0.12282541276360225
27.212693979664873,38.38861047738415,0.84716636,-0.19460866,243.21130952380955,0.21380116914973757
27.21280848444135,38.388610269572354,0.79028696,-0.29656276,209.9821428571429,0.2361627112459031
27.21292298921665,38.38861006164872,0.81955975,-0.312679,93.38988095238095,0.2726751437278865
27.213037493990768,38.38860985361324,0.81401616,-0.3373075,50.7202380952381,0.291765917632523
27.213151998763703,38.388609645465905,0.76757133,-0.31130615,14.663690476190473,0.3039140796446467
27.213266503535458,38.38860943720674,0.7510489,-0.25450903,16.917658730158728,0.27765285625227565
27.21338100830603,38.38860922883572,0.79700035,-0.26771653,19.50892857142857,0.22405656568324483
27.213495513075422,38.38860902035285,0.775739,-0.26018807,19.44940476190476,0.22984443176522856
27.213610017843628,38.38860881175815,0.7240464,-0.25768209,19.53571428571428,0.23738101084592528
27.21372452261065,38.388608603051594,0.7260913,-0.23834568,18.968253968253965,0.2591807568846816
27.213839027376487,38.388608394233195,0.745531,-0.21969141,19.39980158730158,0.2593024850884437
27.21395353214114,38.38860818530296,0.71358544,-0.21832213,20.64285714285714,0.24332963222215165
27.214068036904603,38.38860797626087,0.6845404,-0.2128353,20.9375,0.25566985553778815
27.21418254166688,38.38860776710693,0.71776503,-0.2505867,23.219246031746035,0.2726675145287593
27.214297046427973,38.38860755784116,0.69703466,-0.24606505,28.144841269841272,0.261234329019917
